Id	SendName	Title	Content	ValidTime	RewardIds[1]	RewardIds[2]	RewardIds[3]	RewardIds[4]	RewardIds[5]	RewardIds[6]	RewardIds[7]	RewardIds[8]	RewardIds[9]	RewardIds[10]	RewardIds[11]	RewardIds[12]	RewardIds[13]	RewardIds[14]	RewardIds[15]	RewardIds[16]	RewardIds[17]	RewardIds[18]	RewardIds[19]	RewardIds[20]	RewardIds[21]	RewardIds[22]
102112	库洛姆	来自库洛姆的礼物	库洛姆赠送的礼盒：一支还带着露水的大马士革玫瑰，被妥帖细心地放在典雅的礼盒中。花束之下是一个珍重保管的古董西洋棋盘，厚重精致，用料考究，沉甸甸的重量述说着一个家族传承的历史。	1209600	222	223																				
102113	薇拉	来自薇拉的礼物	薇拉赠送的礼盒：装在精美盒子中的是一个一支鲜红的玫瑰和略显浮夸的心形胸针，薇拉因为嫌推销员麻烦而随手买下的小饰品，相当的精美，据说是根本不适合自己所以当还人情送出去了。	1209600	222	223																				
102114	露娜	来自露娜的礼物	露娜赠送的礼盒：被封在红色结晶中的月桂花，保持着刚盛开的模样，像是被冻结了时间。而放在一旁的是一个看起来有些陈旧的答录机。	1209600	222	223																				
102115	卡穆	来自卡穆的礼物	卡穆赠送的礼盒：被做成标本的曼陀罗花，透过光线可以看到丝丝红色的脉络，像是什么纪念品，被标本压着的，是一张绘制着恐怖屋背景的门票。	1209600	222	223																				
102116	罗塞塔	来自罗塞塔的礼物	罗塞塔赠送的礼盒：带着草木香气的盒子之中，存放着一小节来自极地的松叶枝条，还有一个小小的苔藓球盆景，只要喷洒一点水分就能滋养生长，如同在恶劣极地上生活的人们一般。	1209600	222	223																				
102117	曲	来自曲的礼物	曲赠送的礼盒：古雅的木匣正中，立着一朵修剪妥当的淡黄色的牡丹，除此以外便没有任何装饰，似乎只是这一朵花，便能臻于极致。这般装点，只与曲的身份相称。	1209600	222	223																				
102118	常羽	来自常羽的礼物	常羽赠送的礼盒：一束平实的白芷花，正巧是常羽在路过九龙时专门寻觅采到的，细小的伞状花序上只有纯白和淡绿相间的颜色，香气却悠长而浓郁。此外还附着一张常羽满身机油在维修列车的照片，据说是检修队搞怪抓拍下来的。	1209600	222	223																				
102119	万事	来自万事的礼物	万事赠送的礼盒：被牛皮纸包裹起来的几串白色槐花，随附的纸条上写了数十种入药与烹制的方法和注意事项，除此之外还有一小瓶安神熏香，一打开便能闻到清浅的雪松香气。	1209600	222	223																				
102120	赛琳娜	来自赛琳娜的礼物	赛琳娜赠送的礼盒：未写发信人的包裹。略显陈旧却整洁干净的生态盒中放着一束绽放的鸢尾花。包裹中还有一个老式录音带，收录着一首深沉浪漫的大提琴咏叹调，隐约还能听到风掠过花瓣的声音与鸟儿的啁啾。	1209600	222	223																				
102121	21号	来自21号的礼物	21号赠送的礼盒：生鲜急急速递送来的包裹。盒子中央是一朵雪白的油桐花，周围点缀着各种各样的叶子，大概是21号把觉得好看的叶子都放了进去。	1209600	222	223																				
102122	罗兰	来自罗兰的礼物	罗兰赠送的礼盒：一串精致的吊兰，气味清雅，颜色翠绿。仔细一看像是假花，再仔细一看在众多假花里还隐藏了一株真的吊兰幼苗。	1209600	222	223																				
102123	蒲牢	来自蒲牢的礼物	蒲牢赠送的礼盒：在一个画着涂鸦的盒子里，放着一罐茉莉花和十张印有蒲牢头像的自制小卡片，据说是蒲牢梦想以后由自己建立起的巨大商业王国中流通的货币，面额……反正有很多个零。	1209600	222	223																				
102124	哈卡玛	来自哈卡玛的礼物	哈卡玛赠送的礼盒：一朵被仔细包装的百合花，是曾经下地执行任务时在废墟中见到过的品种，除此之外礼盒中还放着一顶造型奇特的帽子，居然拥有遮阳防风防雨保暖散热以及抵御高空坠物等各种帽子能有的所有功能，令人震撼。	1209600	222	223																				
102125	诺安	来自诺安的礼物	诺安赠送的礼盒：一束包装起来的夕雾花，是诺安在温室帮忙时自己栽培的，它高大到有些笨拙，却开着纤细的花。	1209600	222	223																				
102126	邦比娜塔	来自邦比娜塔的礼物	邦比娜塔赠送的礼盒：与其说是礼物盒，不如说是一个被精致点缀的勿忘草培养基盒。盒子内侧贴着数张小小的标签，上面手写着勿忘草适宜的温度及湿度等条件。正中央，几朵浅蓝色的幼小花蕊正快要苏醒。	1209600	222	223																				
102127	含英	来自含英的礼物	含英赠送的礼盒：在旅行时随身携带的盒子里，安置着一束素雅洁白的杜若花，甚至带着些江边的露水，却也没有其他点缀，只是在底下附着一份以行书手写的字条：搴汀洲兮杜若，将以遗兮远者。	1209600	222	223																				
102128	诺克提	来自诺克提的礼物	诺克提赠送的礼盒：带有强烈地摊感的包装盒里，装着的是一束没有任何包装的洋甘菊，以及一个带着夸张眉毛和酒糟鼻的搞怪眼镜，诺克提在游乐场里挑战自己不擅长的猜谜游戏赢回来的战利品，天知道在成功之前他到底尝试了多少次。	1209600	222	223																				
50001	空中花园指挥中心	异聚迷宫段位奖励：	尊敬的指挥官，您在本次【异聚迷宫】活动中段位变更为【百历】，特此发放头像框奖励，请查收。	604800	5200000																					
50002	空中花园指挥中心	异聚迷宫段位奖励：	尊敬的指挥官，您在本次【异聚迷宫】活动中段位变更为【千劫】，特此发放头像框奖励，请查收。	604800	5200010																					
50003	空中花园指挥中心	异聚迷宫段位奖励：	尊敬的指挥官，您在本次【异聚迷宫】活动中段位变更为【万仞】，特此发放头像框奖励，请查收。	604800	5200020																					
50004	空中花园指挥中心	异聚迷宫段位奖励：	尊敬的指挥官，您在本次【异聚迷宫】活动中段位变更为【亿变】，特此发放头像框奖励，请查收。	604800	5200030																					
50005	空中花园指挥中心	异聚迷宫段位奖励：	尊敬的指挥官，您在本次【异聚迷宫】活动中段位变更为【兆黎】，特此发放头像框奖励，请查收。	604800	5200040																					
50006	空中花园指挥中心	异聚迷宫段位奖励：	尊敬的指挥官，您在本次【异聚迷宫】活动中段位变更为【京垓】，特此发放头像框奖励，请查收。	604800	5200050																					
60001	空中花园指挥中心	建立协作成功邮件：	尊敬的指挥官，恭喜您成为指挥官{0}的学员，期待您能学有得益，精进指挥技巧。	604800																						
60002	空中花园指挥中心	建立协作成功邮件：	尊敬的指挥官，指挥官{0}已成为您的学员，祝愿您能教学相长，获得更大的成就。	604800																						
60003	空中花园指挥中心	终止协作关系邮件：	尊敬的指挥官，您已经与指挥官{0}终止协作关系，希望您能找到新的指导教官，继续学习精进。	604800																						
60004	空中花园指挥中心	终止协作关系邮件：	尊敬的指挥官，您已经与指挥官{0}终止协作关系，希望您能在下一位学员到来时，继续不吝赐教，共同进步。	604800																						
70001	空中花园指挥中心	枢蛉后击杀提醒	尊敬的指挥官，感谢您积极参与衍化断章活动，世界BOSS【枢蛉后】已被击杀，请指挥官在12月31日05：00活动结束前领取相关奖励。	604800																						
60005	空中花园指挥中心	未领取意识碎片补发	尊敬的指挥官，这是您在指导系统中未领取的意识碎片，请查收。	604800																						
60006	空中花园指挥中心	未领取资质考核奖励补发	尊敬的指挥官，这是您在指导系统中未领取的资质考核奖励，请查收。	604800																						
60007	空中花园指挥中心	阶段演练完成奖励	尊敬的指挥官，恭喜您以优异的成绩毕业，这是您在指导系统中的阶段演练任务完成奖励，请查收。	604800																						
60008	空中花园指挥中心	首批指导教官奖励	尊敬的指挥官，您已通过法奥斯军事指挥学校的评估，正式成为指导计划下的首批指导教官，这是为您准备的奖励。希望您丰富的作战经验与辉煌战果能指引新上任的指挥官，共同为人类夺还地球而战。	604800	5200100																					
60009	空中花园指挥中心	未领取奖励补发	尊敬的指挥官，这是您在链携推演中未领取的奖励，请查收。	604800																						
60010	空中花园指挥中心	来自毕业学员的谢礼	经过您的悉心指导，学员{0}成绩斐然，已达成协作计划的毕业条件，将予以毕业。请收下该学员向您赠送的一份心意，感谢您一直以来的教导与陪伴。	604800	5200103	5200104	5200105																			
61001	空中花园指挥中心	阵营大作战活动奖励	尊敬的指挥官，您在本次【阵营大作战】活动中有奖励遗落未领取，请查收。	604800																						
61002	空中花园指挥中心	完成交叉验证请求奖励	尊敬的教官，您在本周维系者行动中完成了交叉验证任务，这是给你的奖励，请查收。	604800	5200101																					
61003	空中花园指挥中心	协助完成交叉验证请求奖励	尊敬的学员，您在本周维系者行动中完成了交叉验证任务，这是给你的奖励，请查收。	604800	5200102																					
61004	空中花园指挥中心	阵营大作战活动奖励	尊敬的指挥官，您在本次【文化纪战线！传说中的红蓝大对抗！】活动中有奖励遗落未领取，请查收。	604800																						
62001	空中花园指挥中心	诺曼复兴战未领取奖励	尊敬的指挥官，这是您在本期诺曼复兴战中未领取的奖励，请查收。	604800																						
62002	空中花园指挥中心	诺曼复兴战战报	尊敬的指挥官，您本期诺曼复兴战的战报如下：【作战进度】{0}/{1}，【矿石获取数】{3}，【援助统计】{4}次援助。	604800																							
62003	空中花园指挥中心	诺曼复兴战开启提醒	尊敬的指挥官，新一期【诺曼复兴战】玩法已开启，参与作战可获得黑卡、6星武器共鸣碎片等奖励。	604800																						
62004	空中花园指挥中心	诺曼复兴战截止提醒	尊敬的指挥官，本期诺曼复兴战作战期将于24小时内截止，截止后将无法参与作战，敬请留意。	604800																						
63001	空中花园指挥中心	战略评定手册	尊敬的指挥官，本期战略评定手册将在9月16日05:00结束，结束前20分钟将关闭情报购买，请指挥官留意。	604800																						
63002	空中花园指挥中心	战略评定手册	尊敬的指挥官，本期战略评定手册将在11月11日05:00结束，结束前20分钟将关闭情报购买，请指挥官留意。	604800																						
63003	空中花园指挥中心	战略评定手册	尊敬的指挥官，本期战略评定手册将在12月16日04:59结束，结束前20分钟将关闭情报购买，请指挥官留意。	604800																						
63004	空中花园指挥中心	战略评定手册	尊敬的指挥官，本期战略评定手册将在2022年1月27日04:59结束，结束前20分钟将关闭情报购买，请指挥官留意。	604800																						
63005	空中花园指挥中心	战略评定手册	尊敬的指挥官，本期战略评定手册将在2022年3月10日04:59结束，结束前20分钟将关闭情报购买，请指挥官留意。	604800																						
63006	空中花园指挥中心	战略评定手册	尊敬的指挥官，本期战略评定手册将在2022年4月21日04:59结束，结束前20分钟将关闭情报购买，请指挥官留意。	604800																						
63007	空中花园指挥中心	战略评定手册	尊敬的指挥官，本期战略评定手册将在2022年6月2日04:59结束，结束前20分钟将关闭情报购买，请指挥官留意。	604800																						
63008	空中花园指挥中心	战略评定手册	尊敬的指挥官，本期战略评定手册将在2022年7月8日04:59结束，结束前20分钟将关闭情报购买，请指挥官留意。	604800																						
63009	空中花园指挥中心	战略评定手册	尊敬的指挥官，本期战略评定手册将在2022年8月18日04:59结束，结束前20分钟将关闭情报购买，请指挥官留意。	604800																						
63010	空中花园指挥中心	战略评定手册	尊敬的指挥官，本期战略评定手册将在2022年9月29日04:59结束，结束前20分钟将关闭情报购买，请指挥官留意。	604800																						
63011	空中花园指挥中心	战略评定手册	尊敬的指挥官，本期战略评定手册将在2022年11月17日04:59结束，结束前20分钟将关闭情报购买，请指挥官留意。	604800																						
63012	空中花园指挥中心	战略评定手册	尊敬的指挥官，本期战略评定手册将在2022年12月29日04:59结束，结束前20分钟将关闭情报购买，请指挥官留意。	604800																						
63013	空中花园指挥中心	战略评定手册	尊敬的指挥官，本期战略评定手册将在2023年2月9日04:59结束，结束前20分钟将关闭情报购买，请指挥官留意。	604800																						
63014	空中花园指挥中心	战略评定手册	尊敬的指挥官，本期战略评定手册将在2023年3月23日04:59结束，结束前20分钟将关闭情报购买，请指挥官留意。	604800																						
63015	空中花园指挥中心	战略评定手册	尊敬的指挥官，本期战略评定手册将在2023年4月27日04:59结束，结束前20分钟将关闭情报购买，请指挥官留意。	604800																						
63016	空中花园指挥中心	战略评定手册	尊敬的指挥官，本期战略评定手册将在2023年6月8日04:59结束，结束前20分钟将关闭情报购买，请指挥官留意。	604800																						
63017	空中花园指挥中心	战略评定手册	尊敬的指挥官，本期战略评定手册将在2023年7月20日04:59结束，结束前20分钟将关闭情报购买，请指挥官留意。	604800																						
63018	空中花园指挥中心	战略评定手册	尊敬的指挥官，本期战略评定手册将在2023年8月24日04:59结束，结束前20分钟将关闭情报购买，请指挥官留意。	604800																						
63019	空中花园指挥中心	战略评定手册	尊敬的指挥官，本期战略评定手册将在2023年9月28日04:59结束，结束前20分钟将关闭情报购买，请指挥官留意。	604800																						
63020	空中花园指挥中心	战略评定手册	尊敬的指挥官，本期战略评定手册将在2023年11月9日04:59结束，结束前20分钟将关闭情报购买，请指挥官留意。	604800																						
64001	空中花园指挥中心	馈春授礼	尊敬的指挥官，您在本次活动中尚有以下奖励未领取，请查验收取。	1296000																						
64002	空中花园指挥中心	韶春馈礼	尊敬的指挥官，您在本次活动中尚有以下奖励未领取，请查验收取。	1296000																						
65001	空中花园指挥中心	众志行征奖励发放	尊敬的指挥官，您在本次【众志行征】活动中成功防守，使得基地血量始终不低于30%。以下是您的奖励，请查收。	3628800																						
65002	空中花园指挥中心	众志行征奖励发放	尊敬的指挥官，您在本次【众志行征】活动中成功防守，使得基地血量始终不低于50%。以下是您的奖励，请查收。	3628800																						
65003	空中花园指挥中心	众志行征奖励发放	尊敬的指挥官，您在本次【众志行征】活动中成功防守，使得基地血量始终不低于70%。以下是您的奖励，请查收。	3628800																						
65004	空中花园指挥中心	众志行征奖励发放	尊敬的指挥官，您在本次【众志行征】活动中成功防守，使得基地血量始终不低于100%。以下是您的奖励，请查收。	3628800																						
65005	空中花园指挥中心	众志行征奖励发放	尊敬的指挥官，您在本次【众志行征】活动中，成功击破平坦或以上难度。以下是您的奖励，请查收。	3628800																						
65006	空中花园指挥中心	众志行征奖励发放	尊敬的指挥官，您在本次【众志行征】活动中，成功击破险要或以上难度。以下是您的奖励，请查收。	3628800																						
65007	空中花园指挥中心	众志行征奖励发放	尊敬的指挥官，您在本次【众志行征】活动中，成功击破崎岖难度。以下是您的奖励，请查收。	3628800																						
65008	空中花园指挥中心	众志行征奖励发放	尊敬的指挥官，在本次【众志行征】活动中，您所在的公会最终排名在前5%以内，以下是您的奖励，请查收。	3628800																						
65009	空中花园指挥中心	众志行征奖励发放	尊敬的指挥官，在本次【众志行征】活动中，您所在的公会最终排名在前10%以内，以下是您的奖励，请查收。	3628800																						
65010	空中花园指挥中心	众志行征奖励发放	尊敬的指挥官，在本次【众志行征】活动中，您所在的公会最终排名在前20%以内，以下是您的奖励，请查收。	3628800																						
65011	空中花园指挥中心	众志行征奖励发放	尊敬的指挥官，在本次【众志行征】活动中，您所在的公会最终排名在前30%以内，以下是您的奖励，请查收。	3628800																						
65012	空中花园指挥中心	众志行征奖励发放	尊敬的指挥官，在本次【众志行征】活动中，您所在的公会成功击破众多节点，以下是本日的击破奖励，请查收	3628800																						
65013	空中花园指挥中心	众志行征奖励发放	尊敬的指挥官，您所在公会成功完成本轮【众志行征】，以下是本轮的轮次奖励，请查收	3628800																						
65014	空中花园指挥中心	极域协作奖励发放	尊敬的指挥官，您本次极域协作-标准推演最终排名在1%以内，以下是您的奖励，请查收。	604800	600000	600010																				
65015	空中花园指挥中心	极域协作奖励发放	尊敬的指挥官，您本次极域协作-标准推演最终排名位于1%~10%，以下是您的奖励，请查收。	604800	600020																					
65016	空中花园指挥中心	极域协作奖励发放	尊敬的指挥官，您本次极域协作-标准推演最终排名位于10%~30%，以下是您的奖励，请查收。	604800	600030																					
65017	空中花园指挥中心	极域协作奖励发放	尊敬的指挥官，您本次极域协作-故障连携最终排名在1%以内，以下是您的奖励，请查收。	604800	600040	600050																				
65018	空中花园指挥中心	极域协作奖励发放	尊敬的指挥官，您本次极域协作-故障连携最终排名位于1%~10%，以下是您的奖励，请查收。	604800	600060																					
65019	空中花园指挥中心	极域协作奖励发放	尊敬的指挥官，您本次极域协作-故障连携最终排名位于10%~30%，以下是您的奖励，请查收。	604800	600070																					
65020	空中花园指挥中心	极域协作奖励发放	尊敬的指挥官，您本次极域协作-险象环生最终排名在1%以内，以下是您的奖励，请查收。	604800	600080	600090																				
65021	空中花园指挥中心	极域协作奖励发放	尊敬的指挥官，您本次极域协作-险象环生最终排名位于1%~10%，以下是您的奖励，请查收。	604800	600100																					
65022	空中花园指挥中心	极域协作奖励发放	尊敬的指挥官，您本次极域协作-险象环生最终排名位于10%~30%，以下是您的奖励，请查收。	604800	600110																					
66001	空中花园指挥中心	周年回归·话会茶饮	尊敬的指挥官，本期周年回归活动【话会茶饮】即将结束，结束前20分钟将关闭情报购买，请指挥官留意。	604800																						
67001	空中花园指挥中心	锚链聚狩通关奖励补发	尊敬的指挥官，在本次【众志行征】玩法中，您的队友成功猎杀了任务目标，以下是补发给您的通关奖励，请查收。																							
68001	空中花园指挥中心	能源回收奖励发放	尊敬的指挥官，您在本次活动中尚有以下奖励未领取，请查验收取。																							
69001	空中花园指挥中心	历战映射开启提醒	尊敬的指挥官，新一期【历战映射】玩法已开启，参与作战可获得谐振加速器、活动角色研发券等奖励。	604800																						
